entity,value,count
COMPETITOR_GRADE,plustek pa301g7,1
COMPETITOR_GRADE,lucel gc240,1
COMPETITOR_GRADE,terez pa 6.6 7610 h,1
COMPETITOR_GRADE,omnix fc-4020 nt 000,1
COMPETITOR_GRADE,radilon s usz200 100 nt,1
COMPETITOR_GRADE,bergadur pb400 g30 h uf uv,1
COMPETITOR_GRADE,ixef 1521,1
COMPETITOR_GRADE,tedur l fc 9510-7,1
COMPETITOR_GRADE,radiflam b rv150 ae 100 nt,1
COMPETITOR_GRADE,bergamid b70 g40 h bk039,1
COMPETITOR_GRADE,tislamid a 50d03 k03 r02,1
COMPETITOR_GRADE,esd 182,1
COMPETITOR_GRADE,lnp lubricomp compound ifl21 - asia,1
COMPETITOR_GRADE,aqualoy 714,1
COMPETITOR_GRADE,akromid a3 gf 25 black (2427),1
COMPETITOR_GRADE,innoprene 2400n,1
COMPETITOR_GRADE,mirathane m65d,1
COMPETITOR_GRADE,loxiamid pa66 frv0hf gf25 hs1 04030,1
COMPETITOR_GRADE,emi 263,1
COMPETITOR_GRADE,terez pa 6.6 7400 gk30,1
COMPETITOR_GRADE,polimid a 30 gf v0 hfr kw,1
COMPETITOR_GRADE,plustek pa112nt,1
COMPETITOR_GRADE,lnp thermocomp compound oc006 - asia,1
COMPETITOR_GRADE,lnp lubricomp compound kl005,1
COMPETITOR_GRADE,akulon n22d-h,1
COMPETITOR_GRADE,tenac-c gn752,1
COMPETITOR_GRADE,lnp thermocomp compound ofc08v,1
COMPETITOR_GRADE,kopakn163hi,1
COMPETITOR_GRADE,radilon a rv500rkc2 306 bk,1
COMPETITOR_GRADE,rtp 199 x 143684 d,1
COMPETITOR_GRADE,vydyne a28n,1
COMPETITOR_GRADE,delrin511dpnc010,1
COMPETITOR_GRADE,infino hm-4650lw,1
COMPETITOR_GRADE,comalloy e-17049,1
COMPETITOR_GRADE,lnp lubriloy compound k2000,1
COMPETITOR_GRADE,lubrione ps-30cf/15t bk701,1
COMPETITOR_GRADE,technyl exten d 238 v30,1
COMPETITOR_GRADE,sarlink 3140,1
COMPETITOR_GRADE,tecomid nb40 gr45 nl hs,1
COMPETITOR_GRADE,ultraform e3120 bm,1
COMPETITOR_GRADE,anjacom pa6.6 350-gk30,1
COMPETITOR_GRADE,alfater xl a70i 3efsl0000,1
COMPETITOR_GRADE,rtp 1300 c tfe 15,1
COMPETITOR_GRADE,akromid b3 gf 50 4 l black (7833),1
COMPETITOR_GRADE,pocanb1204000000,1
COMPETITOR_GRADE,starflamx-protectrf0023k,1
COMPETITOR_GRADE,domamid 6n1 402 mc,1
COMPETITOR_GRADE,elastollan 1195 a,1
COMPETITOR_GRADE,total 10712,1
COMPETITOR_GRADE,udea ecopaxx q20hg60,1
COMPETITOR_GRADE,stanyl tw271b3,1
COMPETITOR_GRADE,pocanecot3215000000,1
COMPETITOR_GRADE,novamid1013gh151na/bk37,1
COMPETITOR_GRADE,anjaflam pa6 250-fro/gf30,1
COMPETITOR_GRADE,sabic stamax stamax 30ym241,1
COMPETITOR_GRADE,daiamid l1640,1
COMPETITOR_GRADE,akulon k224-g6-fc na99001,1
COMPETITOR_GRADE,lubrione at-000/18t 2s,1
COMPETITOR_GRADE,lumidgp2200b(w),1
COMPETITOR_GRADE,arnite t06 200 snf,1
COMPETITOR_GRADE,tefabloc to 113 40d,1
COMPETITOR_GRADE,domamid fr 66g15v0e,1
COMPETITOR_GRADE,polyshine pbt d221 gf30,1
COMPETITOR_GRADE,pbt-3015,1
COMPETITOR_GRADE,lnp konduit compound px13322,1
COMPETITOR_GRADE,polyfort fpp 2121um-31,1
COMPETITOR_GRADE,tenac z4060,1
COMPETITOR_GRADE,sunfine sh820,1
COMPETITOR_GRADE,rtp 1005 tfe 15,1
COMPETITOR_GRADE,4mid 9b22120 h,1
COMPETITOR_GRADE,badamid pa12 gf30,1
COMPETITOR_GRADE,apilon52de40,1
COMPETITOR_GRADE,rilsan bmv white 5 p20 d,1
COMPETITOR_GRADE,nylene 9110,1
COMPETITOR_GRADE,ultramid b27 e,1
COMPETITOR_GRADE,lnp thermocomp compound kf002xxp,1
COMPETITOR_GRADE,nxh-01nc,1
COMPETITOR_GRADE,bergamid a700tm-yf,1
COMPETITOR_GRADE,ultramid vision b3k un,1
COMPETITOR_GRADE,orgalloy rs 6620 nat,1
COMPETITOR_GRADE,vestamid care me47,1
COMPETITOR_GRADE,rtp 204 d fr,1
COMPETITOR_GRADE,kopa kn133g15hsbl,1
COMPETITOR_GRADE,stamax 30yk270,1
COMPETITOR_GRADE,fortiiacemx52,1
COMPETITOR_GRADE,irograna85p4394,1
COMPETITOR_GRADE,permastat 100 fr,1
COMPETITOR_GRADE,elastollan 785 a,1
COMPETITOR_GRADE,luvocom 46/cf/15,1
COMPETITOR_GRADE,lnp thermocomp compound rf007sxq,1
COMPETITOR_GRADE,raditer b rv200 100 nt,1
COMPETITOR_GRADE,eastar br003-30,1
COMPETITOR_GRADE,stanyl 46hf4530,1
COMPETITOR_GRADE,akromid b3 gf 50 s1 black (2000),1
COMPETITOR_GRADE,tenaclt802,1
COMPETITOR_GRADE,forprene 6e0 a75,1
COMPETITOR_GRADE,lnp thermocomp compound wf008 - asia,1
COMPETITOR_GRADE,lnp thermocomp compound wb006 - europe,1
COMPETITOR_GRADE,lnp thermotuf compound w1000i,1
COMPETITOR_GRADE,tarnamidt-27gf15i,1
COMPETITOR_GRADE,pocan ecob3225 000000,1
COMPETITOR_GRADE,technyl a 225f,1
COMPETITOR_GRADE,novaduran 5010r3 2,1
COMPETITOR_GRADE,lnp lubricomp compound ri001,1
COMPETITOR_GRADE,pentalloybphblack,1
COMPETITOR_GRADE,torelina a515,1
COMPETITOR_GRADE,estane gp 55db tpu,1
COMPETITOR_GRADE,ryton r-4-232bl,1
COMPETITOR_GRADE,scanamid 6 b11^,1
COMPETITOR_GRADE,qr resin qr-9066,1
COMPETITOR_GRADE,milastomer a970b,1
COMPETITOR_GRADE,duranex 201nf,1
COMPETITOR_GRADE,anjatech pa6 r250-dt2/gf30,1
COMPETITOR_GRADE,tedur r 9519,1
COMPETITOR_GRADE,polimid a sg fd,1
COMPETITOR_GRADE,amodel a-1133 hs nt,1
COMPETITOR_GRADE,5201,1
COMPETITOR_GRADE,radilon s rv200 fr2 100 nt,1
COMPETITOR_GRADE,domamid 66g15fc,1
COMPETITOR_GRADE,ecolon gf1974-bk1,1
COMPETITOR_GRADE,schulamid 612 gf 65 h is,1
COMPETITOR_GRADE,lnp thermocomp compound rf007sxn,1
COMPETITOR_GRADE,lupox gp2156fm,1
COMPETITOR_GRADE,tarolox200g3,1
COMPETITOR_GRADE,ramster pf300g2,1
COMPETITOR_GRADE,novaduran 5510s,1
COMPETITOR_GRADE,arnitel pl581,1
COMPETITOR_GRADE,ranpelen j-595k,1
COMPETITOR_GRADE,auromid pa46 hgf50 black 9005,1
COMPETITOR_GRADE,bergamid b70 g30 grey vn7445cf,1
COMPETITOR_GRADE,rtp 700 a,1
COMPETITOR_GRADE,rtp 800 ar 10 tfe 5,1
COMPETITOR_GRADE,clyrell rc449s,1
COMPETITOR_GRADE,durethan akv40h3.0 000000,1
COMPETITOR_GRADE,latamid 66 s/30,1
COMPETITOR_GRADE,empbt,1
COMPETITOR_GRADE,slovamid6 hi/1 tls,1
COMPETITOR_GRADE,lubrione sf-30gf/15t bk006,1
COMPETITOR_GRADE,tecophilichp-60d-20,1
COMPETITOR_GRADE,versalloy hc 9220-70,1
COMPETITOR_GRADE,bergamid a70 g15 h ral9005,1
COMPETITOR_GRADE,anjacompa6.6350-h/gf15,1
COMPETITOR_GRADE,lnp colorcomp compound r1000s,1
COMPETITOR_GRADE,hostacom ppu x9067hs 151237,1
COMPETITOR_GRADE,ultramid advanced n3u40g6,1
COMPETITOR_GRADE,lnplubricompcompoundwl004,1
COMPETITOR_GRADE,rtp 4081,1
COMPETITOR_GRADE,amilancm3516g33,1
COMPETITOR_GRADE,rytonr-4-270bl,1
COMPETITOR_GRADE,bergadur pbt-gl45 bk018,1
COMPETITOR_GRADE,lnp thermocomp compound wf006xxb,1
COMPETITOR_GRADE,technyl a 218 s30,1
COMPETITOR_GRADE,alcom pa6 900/8.4 gf10 mr20 nc0001-00,1
COMPETITOR_GRADE,starflam afr682b1,1
COMPETITOR_GRADE,danamid fgf- 50,1
COMPETITOR_GRADE,akromid b3 gm 10/20 1 black (2951),1
COMPETITOR_GRADE,rtp 200 tfe 10 si 2,1
COMPETITOR_GRADE,elastollan c 75 a hpm,1
COMPETITOR_GRADE,technyl c 236si,1
COMPETITOR_GRADE,qr resin qr-8000-gf20,1
COMPETITOR_GRADE,kocetal wr101,1
COMPETITOR_GRADE,estane s360d tpu,1
COMPETITOR_GRADE,durethan bkv230h3.0 000000,1
COMPETITOR_GRADE,total xsc 50 orange,1
COMPETITOR_GRADE,akulon k224-pg8,1
COMPETITOR_GRADE,kopa kn133g30hsbl,1
COMPETITOR_GRADE,edgetek et3300-8008 fr black,1
COMPETITOR_GRADE,keyflex bt 1045d,1
COMPETITOR_GRADE,"alcom pom 770/1 ptfe1,5",1
COMPETITOR_GRADE,tisester f unr f01 k02 hs r01,1
COMPETITOR_GRADE,alcom cfx pbt 1000 16072,1
COMPETITOR_GRADE,rtp 200 h z,1
COMPETITOR_GRADE,bergamid b70 g25 bk017s,1
COMPETITOR_GRADE,rtp 1399 x 131270 c,1
COMPETITOR_GRADE,edgetek xt x xt 1000 natural,1
COMPETITOR_GRADE,microthene mp574189,1
COMPETITOR_GRADE,sumikasuper e5002l,1
COMPETITOR_GRADE,sarlink5790b,1
COMPETITOR_GRADE,rtp 206 a hs,1
COMPETITOR_GRADE,yev-060f,1
COMPETITOR_GRADE,kocetal gf306bk,1
COMPETITOR_GRADE,edgetek sf-40gf/000 rs bk001,1
COMPETITOR_GRADE,pocan b5220xf 000000,1
COMPETITOR_GRADE,durethan ecobkv50h2.0ef 900116,1
COMPETITOR_GRADE,ryton qa200p,1
COMPETITOR_GRADE,hifax ca 60 g nero,1
COMPETITOR_GRADE,ferro nylon rny15ms01gy,1
COMPETITOR_GRADE,econamid fl 66 500,1
COMPETITOR_GRADE,domamid 6g15 500,1
COMPETITOR_GRADE,lumax hr5107,1
COMPETITOR_GRADE,vydyne b 15 gf bk est k1,1
COMPETITOR_GRADE,wellamid 6000 scp,1
COMPETITOR_GRADE,vicnyl 72g35hs,1
COMPETITOR_GRADE,akulon ultraflow k-fhg8,1
COMPETITOR_GRADE,duranex 201hr,1
COMPETITOR_GRADE,70g15ef,1
COMPETITOR_GRADE,slovaster b1 gf 6 hml,1
COMPETITOR_GRADE,lutene-h me6000,1
COMPETITOR_GRADE,lnp thermocomp compound kf006xxc,1
COMPETITOR_GRADE,vydyne 63a,1
COMPETITOR_GRADE,pvc,1
COMPETITOR_GRADE,polyfort fpp 2122um-31,1
COMPETITOR_GRADE,akromid a28 lgf 60 1 black (6890),1
COMPETITOR_GRADE,plustek pa4501g6,1
COMPETITOR_GRADE,lnp thermocomp compound rf006xxy,1
COMPETITOR_GRADE,duranex 3105,1
COMPETITOR_GRADE,altechpa66eco2030/116gf30,1
COMPETITOR_GRADE,fortiiacejtx8,1
COMPETITOR_GRADE,xenoy fr resin enh2900,1
COMPETITOR_GRADE,technyl a 60g1 v25,1
COMPETITOR_GRADE,vypet vnt 615hp,1
COMPETITOR_GRADE,cp pryme nylon 6 n200l,1
COMPETITOR_GRADE,amorvon w-30,1
COMPETITOR_GRADE,comalloy e-12673,1
COMPETITOR_GRADE,schularec pa6 gf35 h,1
COMPETITOR_GRADE,lnp lubricomp compound rx03643h,1
COMPETITOR_GRADE,bergamid b700,1
COMPETITOR_GRADE,witcom pbt/6g/2l3,1
COMPETITOR_GRADE,lnp lubricomp compound rcl34,1
COMPETITOR_GRADE,milastomer9070bks,1
COMPETITOR_GRADE,genestar g1350a-m42,1
COMPETITOR_GRADE,lumid sg2300b(w),1
COMPETITOR_GRADE,matrixx f662e15,1
COMPETITOR_GRADE,bergamida700g20hwuf,1
COMPETITOR_GRADE,vestodur 3013,1
COMPETITOR_GRADE,hostacom ep3307 g82299,1
COMPETITOR_GRADE,hylon n1213hl bk,1
COMPETITOR_GRADE,tarnamid t-27 gf40 i,1
COMPETITOR_GRADE,lnp thermocomp compound pf00asxs - americas,1
COMPETITOR_GRADE,m∙vera b5033,1
COMPETITOR_GRADE,bestdur thg6 /02,1
COMPETITOR_GRADE,tarnamid t-27 mt20 bk808,1
COMPETITOR_GRADE,kopa kn332g30v0,1
COMPETITOR_GRADE,armamidpa6gf30-1thsm,1
COMPETITOR_GRADE,rtp 100 gb 10,1
COMPETITOR_GRADE,vydyne b 10 gf bk est k1,1
COMPETITOR_GRADE,sabic pp 5703p,1
COMPETITOR_GRADE,lnp lubricomp compound pfp36,1
COMPETITOR_GRADE,kopa kn333g45bl,1
COMPETITOR_GRADE,arnite tv8 260,1
COMPETITOR_GRADE,lumid gp2309a(w),1
COMPETITOR_GRADE,vydyne ag10,1
COMPETITOR_GRADE,technofiber pp lgf 20-10-01 hi black,1
COMPETITOR_GRADE,elastollan c 80 a,1
COMPETITOR_GRADE,tecomid nb40 gr15 nl hs,1
COMPETITOR_GRADE,polybest 6 pd uv,1
COMPETITOR_GRADE,domamid 66g40h1uv1,1
COMPETITOR_GRADE,rtp 100 hi si 2,1
COMPETITOR_GRADE,renatus bn9030,1
COMPETITOR_GRADE,lnp lubricomp compound kl004a - europe,1
COMPETITOR_GRADE,akromid b3 gf 30 1 l black (4491),1
COMPETITOR_GRADE,sumikasuper e6808uhf,1
COMPETITOR_GRADE,pocan bfn2502 000000,1
COMPETITOR_GRADE,titalon 1200gf,1
COMPETITOR_GRADE,matrixx tpp1b10,1
COMPETITOR_GRADE,sabic pom 140s,1
COMPETITOR_GRADE,niretan b f30,1
COMPETITOR_GRADE,purell pe 1840 h,1
COMPETITOR_GRADE,iupital f20-ew,1
COMPETITOR_GRADE,nylamid 5113-02 hs,1
COMPETITOR_GRADE,domamid 6lvg60,1
COMPETITOR_GRADE,plustek pb702,1
COMPETITOR_GRADE,vydyne r533h01 black,1
COMPETITOR_GRADE,domamid 6g15i1,1
COMPETITOR_GRADE,hostacom hys 2009r 205199,1
COMPETITOR_GRADE,alcom pa66 910/1.1 cf10 gf10 im,1
COMPETITOR_GRADE,kocetal k500bk,1
COMPETITOR_GRADE,terez pa 6 7750 t,1
COMPETITOR_GRADE,nylene200p,1
COMPETITOR_GRADE,kelon b fr h cet/05-v2hf,1
COMPETITOR_GRADE,slovaster b1 gf 20 000/1,1
COMPETITOR_GRADE,nylene 311-02,1
COMPETITOR_GRADE,tecomid nb50 nl it,1
COMPETITOR_GRADE,rtp 127 hi,1
COMPETITOR_GRADE,anjacom pa6 j250-h/uv/m/gf 20/10,1
COMPETITOR_GRADE,akulon repurposed re30 bk00003,1
COMPETITOR_GRADE,bergamid b700g35h,1
COMPETITOR_GRADE,polytron p30b07,1
COMPETITOR_GRADE,keyflex bt hb9242d,1
COMPETITOR_GRADE,bergadur br3300-8027 rs bk041,1
COMPETITOR_GRADE,vicnyl62g30hst2,1
COMPETITOR_GRADE,rtp 203 h,1
COMPETITOR_GRADE,rtp 205,1
COMPETITOR_GRADE,bestdurtphg6/02,1
COMPETITOR_GRADE,lnp thermocomp compound pf008s,1
COMPETITOR_GRADE,vydyne b 15 gf nt,1
COMPETITOR_GRADE,wellamid gf20-60 xe-bkdx9,1
COMPETITOR_GRADE,toraycon 5201x10,1
COMPETITOR_GRADE,radilon s rcp3010lw 322 bk,1
COMPETITOR_GRADE,grilon tss/2 fa natural,1
COMPETITOR_GRADE,akromid a3 gf 30 fr black (7751),1
COMPETITOR_GRADE,total esd201b,1
COMPETITOR_GRADE,akulon sg-kgs5/hv,1
COMPETITOR_GRADE,grilamid l 25 h natural,1
COMPETITOR_GRADE,tecomid nb40 nl e,1
COMPETITOR_GRADE,lnp elcrin w1000jiq,1
COMPETITOR_GRADE,fiberfil pp-68/v2,1
COMPETITOR_GRADE,radilon a cp300k 333 bk,1
COMPETITOR_GRADE,kopla kpl1030i,1
COMPETITOR_GRADE,hidura d2x nt,1
COMPETITOR_GRADE,kopa kn332g25vf,1
COMPETITOR_GRADE,vydyne r530h nt,1
COMPETITOR_GRADE,duranex 3100h,1
COMPETITOR_GRADE,akromid b3 gf 10 1 black (3658),1
COMPETITOR_GRADE,tarnoform,1
COMPETITOR_GRADE,akulon k224-hgr24,1
COMPETITOR_GRADE,reny 4501,1
COMPETITOR_GRADE,pg15-01nc,1
COMPETITOR_GRADE,domamid66g10h1,1
COMPETITOR_GRADE,tecoform po30 gb30 nl hs,1
COMPETITOR_GRADE,plustek ra702,1
COMPETITOR_GRADE,slovaster b2 gf 10,1
COMPETITOR_GRADE,siveras lx70g35f,1
COMPETITOR_GRADE,nymax 1010 a natural,1
COMPETITOR_GRADE,schulamid 66 mk 30 hi h k1357,1
COMPETITOR_GRADE,domamid 66g40,1
COMPETITOR_GRADE,vydyne r530h,1
COMPETITOR_GRADE,technyl a 20 v25,1
COMPETITOR_GRADE,akromid b3 gk 30 black (1827),1
COMPETITOR_GRADE,ultraformw23200035levat,1
COMPETITOR_GRADE,akulon k224-g8u,1
COMPETITOR_GRADE,lnp lubricomp compound wl0049,1
COMPETITOR_GRADE,domamid 6b15,1
COMPETITOR_GRADE,lapexrg/10,1
COMPETITOR_GRADE,bergamid a65 gk15 natur sox,1
COMPETITOR_GRADE,terezab301hgl30,1
COMPETITOR_GRADE,grilon tsgl-40/4 natural,1
COMPETITOR_GRADE,lumid hi5001ah,1
COMPETITOR_GRADE,bestnyl se00vi01am,1
COMPETITOR_GRADE,lnp thermocomp compound rf007h,1
COMPETITOR_GRADE,alcom pbt 700/1 gf30 tf15 si2,1
COMPETITOR_GRADE,schulamid 6 gf 40,1
COMPETITOR_GRADE,kopa kn133g30bll,1
COMPETITOR_GRADE,empbt gfr 30,1
COMPETITOR_GRADE,stanyl ts200b3,1
COMPETITOR_GRADE,loxisterpbtfrv0gf20wi020102012,1
COMPETITOR_GRADE,hizex 145m,1
COMPETITOR_GRADE,bergadur pb40 g15 u bk020,1
COMPETITOR_GRADE,pocan kl1-7265 pos,1
COMPETITOR_GRADE,4mid 9a13100,1
COMPETITOR_GRADE,rtp 4001 a,1
COMPETITOR_GRADE,plastron lft pax-gf60-02(l9),1
COMPETITOR_GRADE,hostalen acp 5331 h,1
COMPETITOR_GRADE,rilsan besno p40 tlx nl,1
COMPETITOR_GRADE,rtp 200 gb 30 hs,1
COMPETITOR_GRADE,xydar g-330,1
COMPETITOR_GRADE,bergadur pb40 g15 blue,1
COMPETITOR_GRADE,petrothene na204000,1
COMPETITOR_GRADE,arnitel xg01jk,1
COMPETITOR_GRADE,rtp 200 h si 2,1
COMPETITOR_GRADE,rtp 2300 a fr,1
COMPETITOR_GRADE,maxxam sy 89-21-1,1
COMPETITOR_GRADE,kopel kp3363,1
COMPETITOR_GRADE,rtp1099x117586a,1
COMPETITOR_GRADE,purell pe 3020k,1
COMPETITOR_GRADE,novaduran 5710n2,1
COMPETITOR_GRADE,rtp 2099 x 121825 e,1
COMPETITOR_GRADE,rtp 299 a x 108950 i,1
COMPETITOR_GRADE,apilon52d150l,1
COMPETITOR_GRADE,tarolox 111 g4,1
COMPETITOR_GRADE,scanamid 6 b32^e,1
COMPETITOR_GRADE,estane 2103-90ael tpu,1
COMPETITOR_GRADE,riteflex 647,1
COMPETITOR_GRADE,lnp thermocomp compound rf00csxs - asia,1
COMPETITOR_GRADE,ultradur b 4040 g4,1
COMPETITOR_GRADE,tarnamidt-27gf60,1
COMPETITOR_GRADE,altech pa66 a 2030/516 gf30 im,1
COMPETITOR_GRADE,ecopaxx q170e-h,1
COMPETITOR_GRADE,amodel a-1145 hs,1
COMPETITOR_GRADE,polyform pom c m140,1
COMPETITOR_GRADE,bergamid a70mi40,1
COMPETITOR_GRADE,slovamid6gf15frg2lw,1
COMPETITOR_GRADE,pocan s1506,1
COMPETITOR_GRADE,kocetalwr303bk,1
COMPETITOR_GRADE,polyflam rcb 8623u,1
COMPETITOR_GRADE,slovamid6 gf 40,1
COMPETITOR_GRADE,vydyne pb1006em,1
COMPETITOR_GRADE,lnp stat-kon compound re0039,1
COMPETITOR_GRADE,mediprene 500900m,1
COMPETITOR_GRADE,domamid 6lvg30 300 bk,1
COMPETITOR_GRADE,alcom pbt 700/1.5 hr gf15 ptfe15,1
COMPETITOR_GRADE,lupox sg5200,1
COMPETITOR_GRADE,staramideacf4,1
COMPETITOR_GRADE,rtp 200 tfe 15,1
COMPETITOR_GRADE,matrixx p62e0,1
COMPETITOR_GRADE,durethan bkv30xts1 901510,1
COMPETITOR_GRADE,ak8,1
COMPETITOR_GRADE,nevimid 6 mld fv30,1
COMPETITOR_GRADE,rtp 148,1
COMPETITOR_GRADE,faraprene f301-65a,1
COMPETITOR_GRADE,novamid 2430j,1
COMPETITOR_GRADE,altech pa66 a 2030/578 gf30,1
COMPETITOR_GRADE,lnp thermocomp compound kf004a,1
COMPETITOR_GRADE,lnpâ„¢ thermocompâ„¢ compound 8mf44vg,1
COMPETITOR_GRADE,vydyne 66b,1
COMPETITOR_GRADE,rtp 1099 x 117568 c,1
COMPETITOR_GRADE,keyflex to1192a,1
COMPETITOR_GRADE,akromid b3 gf 40 9 rm-m natural (3414),1
COMPETITOR_GRADE,rtp 700 si 4 z,1
COMPETITOR_GRADE,pbt-4830,1
COMPETITOR_GRADE,pocan b4235,1
COMPETITOR_GRADE,akulon k224-g8,1
COMPETITOR_GRADE,bestnyl si00vi02bx,1
COMPETITOR_GRADE,grilamid 2d xe 4223 black 9992,1
COMPETITOR_GRADE,lutene-h me8000,1
COMPETITOR_GRADE,lucalen a 2920 m q225,1
COMPETITOR_GRADE,ecolon mrgf1616-bk,1
COMPETITOR_GRADE,apilon 52 d1 62l,1
COMPETITOR_GRADE,technyl afx 218 v50,1
COMPETITOR_GRADE,pearlbond dipp-119,1
COMPETITOR_GRADE,sarlink 3180,1
COMPETITOR_GRADE,radilon a rcm4010rkc 306 bk,1
COMPETITOR_GRADE,kurarity la4285,1
COMPETITOR_GRADE,ultramid a3eg7 fc aqua un,1
COMPETITOR_GRADE,dinalon b2s25 g15-4115,1
COMPETITOR_GRADE,hopelen jc-160,1
COMPETITOR_GRADE,akulon ga-xlg0,1
COMPETITOR_GRADE,lnp lubricomp compound ml004,1
COMPETITOR_GRADE,lnp lubricomp compound wbl36l - asia,1
COMPETITOR_GRADE,latamid66h2g/25-v0kb1,1
COMPETITOR_GRADE,aceso 5502 r3,1
COMPETITOR_GRADE,tedur l 9510-1 s,1
COMPETITOR_GRADE,stanyl 46hf5145,1
COMPETITOR_GRADE,milastomer a900b,1
COMPETITOR_GRADE,technopet gf 30 2 0,1
COMPETITOR_GRADE,altech pa66 a 2050/106 gf50,1
COMPETITOR_GRADE,kopa kn333hi4bl,1
COMPETITOR_GRADE,novaduran 5010g45,1
COMPETITOR_GRADE,staramide bg6u,1
COMPETITOR_GRADE,sabic ldpe pcg07,1
COMPETITOR_GRADE,econamid fr 66g25v0p,1
COMPETITOR_GRADE,econamid fl 6m35,1
COMPETITOR_GRADE,domamid 66g30,1
COMPETITOR_GRADE,wellamid gf33-66 xe-nbk1,1
COMPETITOR_GRADE,leona 1700s,1
COMPETITOR_GRADE,accucomp ny0700l,1
COMPETITOR_GRADE,comalloy 610-3020,1
COMPETITOR_GRADE,akulon ultraflow k-fg12,1
COMPETITOR_GRADE,deniter 1010,1
COMPETITOR_GRADE,eplamid 66 gv0 25 nc q1c5c001,1
COMPETITOR_GRADE,tenac-cz3510,1
COMPETITOR_GRADE,polyform pom c m90 gf10,1
COMPETITOR_GRADE,esd c 1080,1
COMPETITOR_GRADE,tecomid na40 cr30 bk111,1
COMPETITOR_GRADE,schuladur ht gf 30 fr 5 black,1
COMPETITOR_GRADE,novaduran 5010g30ef,1
COMPETITOR_GRADE,moplen hp741t,1
COMPETITOR_GRADE,kebaflex / u a 85 st c01,1
COMPETITOR_GRADE,emlon 6 fr v0,1
COMPETITOR_GRADE,trimid n61g30hl,1
COMPETITOR_GRADE,durethan akv15h2.0 901510,1
COMPETITOR_GRADE,lnp thermotuf compound v1000su,1
COMPETITOR_GRADE,omnix fc-4050 nt 000,1
COMPETITOR_GRADE,nylene 4114-25 gf hrv,1
COMPETITOR_GRADE,lnp thermocomp compound rf002,1
COMPETITOR_GRADE,armamidpa6-5frx,1
COMPETITOR_GRADE,esd a 200 a,1
COMPETITOR_GRADE,schulamid 6 gf 15 shi k2384,1
COMPETITOR_GRADE,carbothane aromatic ac-4075a,1
COMPETITOR_GRADE,lnpthermocompcompoundrf008h,1
COMPETITOR_GRADE,domamid 6g50h1uv1,1
COMPETITOR_GRADE,technomid 66 gf30 2 h,1
COMPETITOR_GRADE,rtp 100 tfe 20,1
COMPETITOR_GRADE,ultramid b3eg5,1
COMPETITOR_GRADE,terez gt3 300 h g30 tf15,1
COMPETITOR_GRADE,rilsan becno tl,1
COMPETITOR_GRADE,rtp 3485-4 tfe 15,1
COMPETITOR_GRADE,onforce lft nn-60lgf/000 hs natural,1
COMPETITOR_GRADE,lnp thermocomp compound wx15003,1
COMPETITOR_GRADE,tarolox2050wg4,1
COMPETITOR_GRADE,akromid b3 m 40 natural (2795),1
COMPETITOR_GRADE,akromid b3 gf 30 8 black (8166),1
COMPETITOR_GRADE,apilon52esc42,1
COMPETITOR_GRADE,estane ub410a tpu,1
COMPETITOR_GRADE,tarnamid t-27 gf150,1
COMPETITOR_GRADE,latilub 66-20t g/40,1
COMPETITOR_GRADE,rtp 132,1
COMPETITOR_GRADE,kopa kn333hi4bk,1
COMPETITOR_GRADE,slovamid66 t 15,1
COMPETITOR_GRADE,empbt fr v0,1
COMPETITOR_GRADE,akromid a3 gf 30 s1 natural (3695),1
COMPETITOR_GRADE,keyflex bt 1145d,1
COMPETITOR_GRADE,reny 2051ds,1
COMPETITOR_GRADE,dafnemid 66xa p05/t,1
COMPETITOR_GRADE,durethan bkv25f30 000000,1
COMPETITOR_GRADE,spesin kp213g15sibl,1
COMPETITOR_GRADE,ferrex gpp20cf21hb-na,1
COMPETITOR_GRADE,ryton r-7-120bl,1
COMPETITOR_GRADE,kebaform c 25 h,1
COMPETITOR_GRADE,tislamid b 30d03 k06 r01,1
COMPETITOR_GRADE,plastron lft pax-cf40-02(l9),1
COMPETITOR_GRADE,vylopet emc405a,1
COMPETITOR_GRADE,d122-g30,1
COMPETITOR_GRADE,technofiber pp lgf 40-10-01 hi black,1
COMPETITOR_GRADE,4450 g5,1
COMPETITOR_GRADE,kopel kp3339um,1
COMPETITOR_GRADE,schulamid 6 gf 33 rn,1
COMPETITOR_GRADE,ixef 1032,1
COMPETITOR_GRADE,fortii nmx33,1
COMPETITOR_GRADE,ecopaxx q-hxg6,1
COMPETITOR_GRADE,rtp 206 a,1
COMPETITOR_GRADE,fiberfil j-69/20/e,1
COMPETITOR_GRADE,lnplubricompcompoundofl36,1
COMPETITOR_GRADE,rtp 175,1
COMPETITOR_GRADE,rtp pa66 20 gf fr0 blk,1
COMPETITOR_GRADE,maxxam dc-818.g001-8000,1
COMPETITOR_GRADE,total 55060,1
COMPETITOR_GRADE,tecomid na40 gr15 gr003 xa70,1
COMPETITOR_GRADE,durethandpbkv60ef000000,1
COMPETITOR_GRADE,alphalon36,1
COMPETITOR_GRADE,rtp 805,1
COMPETITOR_GRADE,durethan akv30lth3.0 904040,1
COMPETITOR_GRADE,alfater xl a55i 2gp0000,1
COMPETITOR_GRADE,pocans7020000000s1,1
COMPETITOR_GRADE,laramid g/50,1
COMPETITOR_GRADE,4tech 9aa22130hw,1
